borough,STOPCODE,alpha
Camden,34507,0.67620313
Camden,34508,0.67440665
Camden,34509,0.6642259
Camden,34510,0.65194035
Camden,34511,0.6490596
Camden,34512,0.6750732
Camden,34515,0.66935205
Camden,34615,0.6257816
Camden,34940,0.6622276
Camden,34953,0.56218547
Camden,34960,0.66591036
Camden,34962,0.6765279
Camden,34989,0.59802353
Camden,35030,0.71226186
Camden,3517,0.7186644
Camden,35739,0.6714954
Camden,35968,0.66058016
Camden,36647,0.71449286
Camden,36799,0.6795203
Camden,36859,0.71216935
Camden,36918,0.5508383
Camden,36919,0.55056894
Camden,36920,0.5288288
Camden,36921,0.48582584
Camden,36923,0.58856684
Camden,36958,0.47960302
Camden,37162,0.69790345
Camden,37163,0.69742054
Camden,37171,0.70928127
Camden,37173,0.69120294
Camden,37174,0.6073383
Camden,37175,0.58740574
Camden,37176,0.6167434
Camden,37177,0.61751294
Camden,37178,0.6036706
Camden,37179,0.6088583
Camden,37180,0.6864938
Camden,37234,0.4924404
Camden,37236,0.48592523
Camden,37237,0.49159974
Camden,37238,0.5885798
Camden,37391,0.5744795
Camden,37425,0.5934948
Camden,37435,0.6583198
Camden,37601,0.6225653
Camden,37602,0.6164635
Camden,37606,0.7282683
Camden,37634,0.49701622
Camden,37671,0.7169228
Camden,37672,0.6344002
Camden,455,0.638735
Camden,461,0.6901756
Camden,462,0.5605166
Camden,4720,0.69697773
Camden,477,0.63017774
Camden,4790,0.599226
Camden,4796,0.6048425
Camden,4805,0.7224383
Camden,4813,0.70378137
Camden,4916,0.5591403
Camden,4917,0.59653866
Camden,4918,0.6359667
Camden,4919,0.56322813
Camden,634,0.6499553
Camden,638,0.59214956
Camden,660,0.72151554
Camden,667,0.72473377
Camden,668,0.6863509
Camden,669,0.6565503
Camden,673,0.5883799
Camden,750,0.7056261
Camden,79,0.6964052
Camden,80011,0.73044586
Camden,8319,0.69123197
Camden,8320,0.6932209
Camden,8321,0.6143046
Camden,8322,0.5981297
Camden,8323,0.6554979
Camden,8324,0.6388517
Camden,8325,0.71211696
Camden,8326,0.7056548
Camden,8329,0.5973796
Camden,8330,0.7267817
Camden,8340,0.74678504
Camden,8344,0.7174941
Camden,8383,0.6007158
Camden,8398,0.45997933
Camden,8399,0.46000007
Camden,8416,0.61066574
Camden,8417,0.6086594
Camden,8419,0.6107753
Camden,8437,0.6213058
Camden,8438,0.6182453
Camden,8561,0.582148
Camden,9109,0.5791266
Camden,9357,0.42282653
Camden,9358,0.4161968
Camden,9445,0.60320777
Camden,9819,0.4703917
Camden,982,0.6300564
Camden,9930,0.59608424
Camden,9931,0.59507287
Camden,BP1137,0.5686403
Camden,BP1264,0.7405333
Camden,BP1340,0.64532596
Camden,BP138,0.56735194
Camden,BP1388,0.6139264
Camden,BP1496,0.6823816
Camden,BP1515,0.66268235
Camden,BP1516,0.6669812
Camden,BP1517,0.7301536
Camden,BP1518,0.7303412
Camden,BP1648,0.57185334
Camden,BP1680,0.5050718
Camden,BP1779,0.61347085
Camden,BP1780,0.6155333
Camden,BP1831,0.69098616
Camden,BP1832,0.6886168
Camden,BP185,0.68545425
Camden,BP1898,0.6211332
Camden,BP1899,0.6255248
Camden,BP1901,0.5651265
Camden,BP2006,0.6677095
Camden,BP2127,0.6362882
Camden,BP2128,0.61489034
Camden,BP2490,0.63566023
Camden,BP2613,0.6575715
Camden,BP2996,0.57130647
Camden,BP3186,0.65495324
Camden,BP3204,0.6780616
Camden,BP3386,0.67566395
Camden,BP3512,0.5671519
Camden,BP3580,0.677437
Camden,BP3819,0.55398774
Camden,BP3884,0.64427096
Camden,BP4172,0.6971864
Camden,BP4325,0.6030602
Camden,BP4515,0.5924236
Camden,BP4548,0.60031635
Camden,BP4922,0.72966737
Camden,BP4925,0.72041035
Camden,BP4934,0.57178
Camden,BP4986,0.61065257
Camden,BP4987,0.60753
Camden,BP5029,0.673807
Camden,BP5030,0.682221
Camden,BP5031,0.7045942
Camden,BP5283,0.7131438
Camden,BP5294,0.64322674
Camden,BP5295,0.6621232
Camden,BP5296,0.6626625
Camden,BP5485,0.63023597
Camden,BP5486,0.6402489
Camden,BP5995,0.6211461
Camden,BP6332,0.6226295
Camden,BP6333,0.7116013
Camden,BP643,0.63421994
Camden,BP644,0.63077664
Camden,BP685,0.6013102
Camden,BP765,0.724718
Camden,BP882,0.6236581
Camden,BP883,0.71480936
Camden,HC878,0.6372205
Camden,R0005,0.57961744
Camden,R0078,0.6311922
Camden,R0085,0.71974576
Camden,R0469,0.4911665
Camden,11363,0.7169477
Camden,11366,0.7175463
Camden,1179,0.65773654
Camden,1275,0.6812888
Camden,1277,0.710323
Camden,1282,0.7046012
Camden,1283,0.7042585
Camden,1691,0.6972722
Camden,1692,0.69948065
Camden,18860,0.7077849
Camden,20917,0.7209097
Camden,25069,0.67896223
Camden,36512,0.6805947
Camden,36513,0.6826729
Camden,36514,0.68171406
Camden,4807,0.65590966
Camden,544,0.7236924
Camden,672,0.71921116
Camden,675,0.67884076
Camden,7801,0.6940992
Camden,8332,0.667472
Camden,8342,0.6910323
Camden,8348,0.7235687
Camden,BP1514,0.6972748
Camden,BP1519,0.6979665
Camden,BP1520,0.6995177
Camden,BP1703,0.6771199
Camden,BP2016,0.67729235
Camden,BP3403,0.66456777
Camden,BP4522,0.6804915
Camden,BP5646,0.7118106
Camden,BP5841,0.72283494
Camden,BP6331,0.71846944
Camden,R0059,0.68114465
Camden,R0739,0.7234396
City of London,10352,0.7377107
City of London,1152,0.7593292
City of London,1156,0.70960367
City of London,1157,0.71979827
City of London,1160,0.7105066
City of London,13456,0.73748624
City of London,14501,0.7400451
City of London,14691,0.76039183
City of London,1472,0.6783494
City of London,2018,0.71019995
City of London,2019,0.68875355
City of London,205,0.6964884
City of London,2114,0.76492107
City of London,2116,0.74466264
City of London,2123,0.7953893
City of London,2466,0.73600394
City of London,2467,0.7360682
City of London,2468,0.74399996
City of London,27786,0.67136663
City of London,27954,0.7506261
City of London,29911,0.7146162
City of London,29912,0.6965736
City of London,3177,0.66448253
City of London,3178,0.62331426
City of London,33385,0.7376101
City of London,33683,0.7135072
City of London,33780,0.7294004
City of London,33891,0.6992726
City of London,34190,0.69560206
City of London,34251,0.7156145
City of London,34252,0.6874242
City of London,35484,0.69385207
City of London,35576,0.6866121
City of London,35667,0.699184
City of London,36688,0.6895415
City of London,37075,0.70810425
City of London,37600,0.6926753
City of London,37641,0.7256444
City of London,37644,0.7009471
City of London,37676,0.75443405
City of London,538,0.68886673
City of London,768,0.7536531
City of London,8394,0.68938124
City of London,8420,0.6725716
City of London,8547,0.66183734
City of London,8548,0.69018006
City of London,8551,0.73539543
City of London,8552,0.7469634
City of London,8553,0.7253596
City of London,8556,0.7516876
City of London,8558,0.7323639
City of London,8559,0.7309573
City of London,8564,0.69626176
City of London,8570,0.68924576
City of London,8571,0.70518816
City of London,8577,0.70382035
City of London,8578,0.70401317
City of London,8579,0.69993925
City of London,8581,0.6922201
City of London,8585,0.6992865
City of London,8586,0.7425881
City of London,8591,0.73549247
City of London,8600,0.7263726
City of London,8601,0.7545369
City of London,871,0.75434864
City of London,969,0.70948625
City of London,BP140,0.79301053
City of London,BP1575,0.75011355
City of London,BP1576,0.74760574
City of London,BP244,0.7630154
City of London,BP2826,0.6634461
City of London,BP2846,0.6994791
City of London,BP2847,0.6980984
City of London,BP3287,0.6633638
City of London,BP3442,0.7461259
City of London,BP3453,0.7170068
City of London,BP4111,0.7172518
City of London,BP4112,0.7115573
City of London,BP4338,0.7166772
City of London,BP4339,0.7242866
City of London,BP4528,0.71451
City of London,BP4529,0.7155891
City of London,BP5535,0.66789776
City of London,BP5575,0.74004143
City of London,BP5593,0.72141474
City of London,BP5594,0.733499
City of London,BP5687,0.6846598
City of London,BP5731,0.7249754
City of London,BP5775,0.66213197
City of London,BP5998,0.66098255
City of London,BP6261,0.6618365
City of London,BP6262,0.66789246
City of London,BP6330,0.650203
City of London,BP6391,0.73087054
City of London,BP933,0.73133785
City of London,BP969,0.6807846
City of London,OC509,0.7100682
City of London,R0089,0.7250534
City of London,R0814,0.6992745
City of London,R0815,0.69025844
City of London,R0816,0.6497998
Croydon,10362,0.5562695
Croydon,10363,0.56426847
Croydon,10794,0.58318824
Croydon,10795,0.5813035
Croydon,10797,0.55609804
Croydon,10798,0.5242083
Croydon,10799,0.55613226
Croydon,10804,0.56600094
Croydon,10806,0.54919386
Croydon,10807,0.5677319
Croydon,10808,0.5478276
Croydon,10816,0.42802724
Croydon,10817,0.4320647
Croydon,10820,0.53088963
Croydon,10821,0.5411548
Croydon,10824,0.49343458
Croydon,10825,0.49313226
Croydon,1164,0.5786603
Croydon,11753,0.6144721
Croydon,1182,0.4967684
Croydon,12082,0.53666
Croydon,12083,0.6030267
Croydon,12417,0.60776395
Croydon,12418,0.58708125
Croydon,12419,0.54386735
Croydon,12420,0.54361266
Croydon,12421,0.6249288
Croydon,12422,0.6082377
Croydon,12423,0.6018929
Croydon,12424,0.5375969
Croydon,12425,0.53044623
Croydon,12426,0.5354704
Croydon,12427,0.5537262
Croydon,12428,0.5417294
Croydon,12429,0.5638519
Croydon,12430,0.54963684
Croydon,12432,0.55506545
Croydon,12433,0.6314905
Croydon,12434,0.6445436
Croydon,12435,0.6378123
Croydon,12436,0.6407785
Croydon,12438,0.5701817
Croydon,12450,0.54478693
Croydon,12868,0.55938214
Croydon,12886,0.5158181
Croydon,12915,0.5950182
Croydon,12916,0.6044673
Croydon,12917,0.507433
Croydon,12918,0.5251029
Croydon,12920,0.5327573
Croydon,12921,0.48163906
Croydon,13179,0.5843828
Croydon,13184,0.5079045
Croydon,13186,0.53761405
Croydon,13188,0.6129799
Croydon,13189,0.5550156
Croydon,13190,0.52967584
Croydon,13193,0.4926296
Croydon,13194,0.596907
Croydon,13196,0.6042741
Croydon,13197,0.5988239
Croydon,13201,0.56571984
Croydon,13202,0.56050384
Croydon,13203,0.5460276
Croydon,13204,0.575568
Croydon,13206,0.5583565
Croydon,13207,0.58697295
Croydon,13208,0.48603487
Croydon,13209,0.5299379
Croydon,13210,0.51684684
Croydon,13211,0.4849836
Croydon,13214,0.5161397
Croydon,13215,0.508583
Croydon,13216,0.48996487
Croydon,13217,0.53408873
Croydon,13220,0.51902664
Croydon,13221,0.49577364
Croydon,13223,0.53655016
Croydon,13224,0.53502506
Croydon,13227,0.57217664
Croydon,13228,0.57849115
Croydon,13229,0.58501375
Croydon,13231,0.5727751
Croydon,13233,0.5179582
Croydon,13234,0.45761758
Croydon,13235,0.45047733
Croydon,13236,0.46736494
Croydon,13237,0.5277459
Croydon,13238,0.5370867
Croydon,13239,0.5092838
Croydon,13606,0.48226777
Croydon,1374,0.6020795
Croydon,1375,0.63142836
Croydon,1383,0.5479879
Croydon,1384,0.5405838
Croydon,1390,0.51671356
Croydon,1391,0.5205323
Croydon,1441,0.4877421
Croydon,1443,0.5335447
Croydon,14631,0.48986894
Croydon,15002,0.608424
Croydon,15102,0.5162295
Croydon,15104,0.54935
Croydon,15105,0.5352905
Croydon,15106,0.5985715
Croydon,15107,0.62588435
Croydon,15108,0.53635234
Croydon,15110,0.4987781
Croydon,15112,0.49214965
Croydon,15113,0.50166285
Croydon,15116,0.5253579
Croydon,15231,0.45679316
Croydon,15232,0.45630208
Croydon,1553,0.5015687
Croydon,1554,0.5199397
Croydon,15600,0.578851
Croydon,15601,0.62617
Croydon,15805,0.55091405
Croydon,15806,0.54660356
Croydon,15807,0.6439512
Croydon,15808,0.64800316
Croydon,15809,0.6574205
Croydon,15810,0.63870674
Croydon,15812,0.63494515
Croydon,15813,0.6403197
Croydon,15814,0.68805087
Croydon,15815,0.6882154
Croydon,15816,0.58311516
Croydon,15817,0.649877
Croydon,15818,0.66979086
Croydon,15819,0.6681235
Croydon,15820,0.617299
Croydon,15821,0.62180316
Croydon,15822,0.6022669
Croydon,15823,0.6026844
Croydon,15824,0.63871056
Croydon,15825,0.60962886
Croydon,16603,0.5551278
Croydon,16604,0.5841812
Croydon,16605,0.6367772
Croydon,16606,0.6368186
Croydon,16607,0.5916497
Croydon,16609,0.5859619
Croydon,16610,0.5891239
Croydon,16611,0.5856079
Croydon,16612,0.58542395
Croydon,16627,0.53799415
Croydon,16629,0.5142373
Croydon,16631,0.49453178
Croydon,16632,0.6047451
Croydon,16633,0.58764875
Croydon,16634,0.58606666
Croydon,16635,0.5863346
Croydon,16636,0.60038525
Croydon,16637,0.61393857
Croydon,16638,0.5814584
Croydon,16639,0.5821158
Croydon,16640,0.67681086
Croydon,16641,0.69818705
Croydon,16864,0.65636474
Croydon,17328,0.4946139
Croydon,17330,0.49719968
Croydon,17331,0.47600514
Croydon,17332,0.5051205
Croydon,17333,0.49372658
Croydon,17334,0.5061027
Croydon,17335,0.53167665
Croydon,17336,0.5134446
Croydon,17338,0.4769116
Croydon,17339,0.4893524
Croydon,17340,0.4619824
Croydon,17341,0.45996666
Croydon,17342,0.44415915
Croydon,17343,0.46547613
Croydon,17344,0.43333164
Croydon,17345,0.47754744
Croydon,17346,0.48104528
Croydon,17347,0.47446126
Croydon,17348,0.4731868
Croydon,17376,0.55155957
Croydon,17377,0.5556352
Croydon,17378,0.4805347
Croydon,17379,0.4420897
Croydon,17380,0.46808964
Croydon,17381,0.49395323
Croydon,17383,0.4188179
Croydon,17439,0.5529749
Croydon,17440,0.5585935
Croydon,17441,0.52368915
Croydon,17442,0.45748112
Croydon,17443,0.47891608
Croydon,17444,0.47063407
Croydon,17445,0.5515594
Croydon,17446,0.5220087
Croydon,17447,0.4918258
Croydon,17448,0.50018555
Croydon,17449,0.49810222
Croydon,17450,0.47950763
Croydon,17451,0.46314612
Croydon,17452,0.48710823
Croydon,17453,0.4964366
Croydon,17458,0.5375436
Croydon,17460,0.5691183
Croydon,17461,0.58662415
Croydon,17462,0.55709594
Croydon,17463,0.5075427
Croydon,17464,0.4369045
Croydon,17465,0.5092276
Croydon,17466,0.49067435
Croydon,17664,0.6066012
Croydon,17665,0.6285328
Croydon,17684,0.5193682
Croydon,17685,0.5332431
Croydon,17686,0.5368844
Croydon,17687,0.53179926
Croydon,17688,0.53114986
Croydon,17689,0.5012287
Croydon,17690,0.48880675
Croydon,17691,0.51088136
Croydon,17692,0.4955469
Croydon,17693,0.5352393
Croydon,17694,0.4803018
Croydon,17695,0.49535108
Croydon,17696,0.56032103
Croydon,17697,0.55161524
Croydon,17698,0.49943155
Croydon,17699,0.4923408
Croydon,17700,0.5159257
Croydon,17851,0.5332573
Croydon,17852,0.5319119
Croydon,17853,0.529142
Croydon,17854,0.5292266
Croydon,17855,0.47700348
Croydon,17856,0.47978923
Croydon,17857,0.51632977
Croydon,17858,0.5217587
Croydon,17859,0.51664317
Croydon,17862,0.4811075
Croydon,17863,0.6143017
Croydon,17864,0.6217281
Croydon,17866,0.62835836
Croydon,17876,0.49680853
Croydon,17877,0.49482238
Croydon,17878,0.5050528
Croydon,17879,0.50589913
Croydon,17880,0.53641254
Croydon,17881,0.4992519
Croydon,17882,0.50873286
Croydon,17883,0.48964444
Croydon,17884,0.51986575
Croydon,17885,0.4906538
Croydon,17886,0.491124
Croydon,17887,0.49131656
Croydon,17890,0.51892114
Croydon,17892,0.5071606
Croydon,17893,0.51131237
Croydon,18275,0.4924382
Croydon,1845,0.4999485
Croydon,1846,0.49167415
Croydon,1847,0.4893549
Croydon,1848,0.47044244
Croydon,1849,0.5088669
Croydon,1850,0.4972163
Croydon,18728,0.49198943
Croydon,18797,0.5571955
Croydon,18798,0.49039966
Croydon,18799,0.42780066
Croydon,18801,0.51981074
Croydon,18802,0.48606405
Croydon,18804,0.46377546
Croydon,18805,0.48415756
Croydon,18806,0.4805191
Croydon,18808,0.46329933
Croydon,18809,0.54293513
Croydon,18810,0.54245806
Croydon,18811,0.6144006
Croydon,18812,0.614165
Croydon,18813,0.5741325
Croydon,18814,0.57416534
Croydon,18815,0.49606067
Croydon,18816,0.5455645
Croydon,18817,0.5004619
Croydon,18818,0.51946735
Croydon,18819,0.5430175
Croydon,18900,0.54816747
Croydon,19220,0.560125
Croydon,19269,0.5010278
Croydon,19271,0.5771057
Croydon,19718,0.45624885
Croydon,19719,0.47376654
Croydon,19784,0.51177704
Croydon,19785,0.50315905
Croydon,19786,0.49675685
Croydon,19787,0.50760394
Croydon,19788,0.48435152
Croydon,19789,0.5574049
Croydon,19790,0.4905625
Croydon,19791,0.49061924
Croydon,19792,0.5170809
Croydon,19793,0.546044
Croydon,19795,0.5357414
Croydon,19796,0.54997885
Croydon,19797,0.5567487
Croydon,19800,0.4702102
Croydon,19801,0.60968983
Croydon,19802,0.5365689
Croydon,19804,0.56311595
Croydon,19805,0.56048506
Croydon,19806,0.5822335
Croydon,19807,0.55670667
Croydon,19808,0.58854306
Croydon,19809,0.588457
Croydon,19810,0.5721769
Croydon,19811,0.57204556
Croydon,19813,0.5641887
Croydon,19815,0.5367654
Croydon,19816,0.53180355
Croydon,19817,0.5275914
Croydon,19818,0.50696075
Croydon,19819,0.5814006
Croydon,19820,0.6194947
Croydon,19821,0.60237813
Croydon,19822,0.55250883
Croydon,19823,0.6160557
Croydon,20140,0.5788872
Croydon,20141,0.5736582
Croydon,20151,0.62956357
Croydon,20185,0.6308258
Croydon,20396,0.521614
Croydon,20418,0.5834808
Croydon,20443,0.64553183
Croydon,20493,0.47255695
Croydon,20501,0.49272895
Croydon,20502,0.49144948
Croydon,20616,0.62942284
Croydon,20617,0.59305936
Croydon,20644,0.5351748
Croydon,20677,0.60250956
Croydon,20678,0.6102821
Croydon,20688,0.6441468
Croydon,20696,0.5026705
Croydon,20808,0.61342096
Croydon,20809,0.566578
Croydon,20868,0.5889389
Croydon,20869,0.6047598
Croydon,20916,0.51143545
Croydon,22195,0.5484935
Croydon,22196,0.5483043
Croydon,22916,0.62826073
Croydon,23492,0.63239557
Croydon,23493,0.58699596
Croydon,24404,0.48681414
Croydon,25073,0.4297983
Croydon,2522,0.5412396
Croydon,2523,0.52401614
Croydon,2524,0.47463533
Croydon,25243,0.5837206
Croydon,25244,0.6200393
Croydon,25245,0.574513
Croydon,25246,0.58588386
Croydon,25247,0.5160886
Croydon,25248,0.49156144
Croydon,25249,0.5365061
Croydon,25250,0.5387812
Croydon,25251,0.52190197
Croydon,25252,0.5315606
Croydon,25253,0.5680049
Croydon,25254,0.54943
Croydon,25266,0.6182149
Croydon,25267,0.61776006
Croydon,25456,0.5998194
Croydon,25457,0.6003952
Croydon,25582,0.51598257
Croydon,25583,0.5225461
Croydon,25585,0.50531787
Croydon,25586,0.53696966
Croydon,25587,0.50580066
Croydon,25588,0.5635391
Croydon,25595,0.6186824
Croydon,25596,0.5544193
Croydon,25672,0.5667278
Croydon,25673,0.56979316
Croydon,25674,0.50917095
Croydon,25729,0.593642
Croydon,25730,0.5894443
Croydon,25731,0.5912044
Croydon,25733,0.6083423
Croydon,25734,0.60260755
Croydon,25735,0.55441624
Croydon,25736,0.53070885
Croydon,25737,0.51885855
Croydon,25738,0.50709903
Croydon,25739,0.51432854
Croydon,25740,0.5115718
Croydon,25741,0.50361735
Croydon,25742,0.51607925
Croydon,25754,0.5804944
Croydon,25755,0.59946626
Croydon,25756,0.62843484
Croydon,25757,0.61800593
Croydon,25758,0.6222778
Croydon,25759,0.6223172
Croydon,25760,0.63287324
Croydon,25761,0.6424494
Croydon,25827,0.5349548
Croydon,25828,0.5565064
Croydon,25829,0.5349018
Croydon,25830,0.4858452
Croydon,25865,0.48982775
Croydon,25866,0.5053008
Croydon,25875,0.53664577
Croydon,25876,0.50230026
Croydon,25946,0.49320903
Croydon,26185,0.5318011
Croydon,26277,0.48221532
Croydon,26828,0.5245557
Croydon,26829,0.53317887
Croydon,26830,0.62686205
Croydon,26831,0.5108988
Croydon,26832,0.5262688
Croydon,26833,0.5709084
Croydon,26834,0.5653061
Croydon,26835,0.54691064
Croydon,26836,0.5518708
Croydon,26837,0.5227842
Croydon,26838,0.54100174
Croydon,26839,0.5308105
Croydon,26840,0.51875055
Croydon,26842,0.47579443
Croydon,26861,0.49229255
Croydon,26878,0.55906266
Croydon,26879,0.5118183
Croydon,26981,0.5737853
Croydon,27591,0.5705715
Croydon,27608,0.49374598
Croydon,27609,0.5025346
Croydon,27754,0.60550594
Croydon,27755,0.64275867
Croydon,27756,0.61621517
Croydon,27757,0.60027087
Croydon,27758,0.619606
Croydon,27759,0.62480557
Croydon,27763,0.66674745
Croydon,27837,0.50828433
Croydon,27838,0.50207496
Croydon,27857,0.5434217
Croydon,27967,0.50847167
Croydon,2869,0.5637883
Croydon,29020,0.6066368
Croydon,30099,0.64196277
Croydon,31802,0.39900562
Croydon,33008,0.55400795
Croydon,33009,0.50418323
Croydon,33011,0.51186097
Croydon,33012,0.5449793
Croydon,33130,0.508807
Croydon,33164,0.5151363
Croydon,33165,0.50055987
Croydon,33167,0.5274479
Croydon,3317,0.6022623
Croydon,33170,0.51940113
Croydon,33171,0.5149274
Croydon,33177,0.63274205
Croydon,33178,0.6587736
Croydon,33179,0.6599707
Croydon,33437,0.572269
Croydon,33491,0.5691874
Croydon,33516,0.513008
Croydon,33659,0.5860537
Croydon,33660,0.5856027
Croydon,33661,0.60823435
Croydon,33663,0.60763556
Croydon,33664,0.61233777
Croydon,33665,0.57724535
Croydon,33666,0.5815716
Croydon,33667,0.5791921
Croydon,33668,0.5883637
Croydon,33669,0.57823944
Croydon,33670,0.589983
Croydon,33671,0.6315788
Croydon,33672,0.6123191
Croydon,33682,0.5861319
Croydon,33766,0.508968
Croydon,33973,0.514129
Croydon,3404,0.57928836
Croydon,3405,0.64276785
Croydon,3406,0.6192586
Croydon,3427,0.54278964
Croydon,3428,0.5117906
Croydon,34358,0.43397206
Croydon,34386,0.5490759
Croydon,34387,0.54903775
Croydon,34826,0.5147872
Croydon,34827,0.50527936
Croydon,34973,0.50693613
Croydon,35230,0.4754794
Croydon,35485,0.54388434
Croydon,35486,0.5146429
Croydon,35491,0.45643958
Croydon,3562,0.5385883
Croydon,36012,0.41162866
Croydon,3608,0.536853
Croydon,37002,0.5876985
Croydon,37065,0.43222496
Croydon,37150,0.49573818
Croydon,37258,0.47455156
Croydon,4385,0.6042018
Croydon,4388,0.6234145
Croydon,4390,0.61123836
Croydon,4391,0.5396929
Croydon,4392,0.67712665
Croydon,4395,0.67468816
Croydon,4396,0.49106455
Croydon,4397,0.6191348
Croydon,4399,0.65270305
Croydon,4400,0.6527974
Croydon,4401,0.48896328
Croydon,4402,0.5866599
Croydon,4403,0.5931516
Croydon,4404,0.5828983
Croydon,4407,0.58460957
Croydon,4408,0.60449755
Croydon,4409,0.595917
Croydon,4410,0.56155014
Croydon,4411,0.54797596
Croydon,4412,0.5551296
Croydon,4413,0.5372262
Croydon,4417,0.51451
Croydon,4418,0.50413483
Croydon,4419,0.56632036
Croydon,4420,0.48469266
Croydon,4423,0.51118326
Croydon,4425,0.5166865
Croydon,5178,0.65849876
Croydon,5179,0.6752711
Croydon,5333,0.5433694
Croydon,575,0.60423577
Croydon,6509,0.42568788
Croydon,6510,0.42228356
Croydon,6511,0.39604446
Croydon,6512,0.500075
Croydon,6533,0.4342309
Croydon,6534,0.42761347
Croydon,6535,0.39449152
Croydon,6537,0.4959614
Croydon,6543,0.5274557
Croydon,6544,0.531216
Croydon,6545,0.4731706
Croydon,6546,0.52727336
Croydon,6547,0.49770662
Croydon,6548,0.48412612
Croydon,6549,0.52556026
Croydon,6551,0.47268456
Croydon,6553,0.4920821
Croydon,6554,0.48831517
Croydon,6556,0.51425153
Croydon,6559,0.47512892
Croydon,6568,0.51071864
Croydon,6569,0.48937
Croydon,6570,0.47876674
Croydon,6571,0.52148515
Croydon,6572,0.49280295
Croydon,6575,0.49208307
Croydon,6576,0.50113636
Croydon,6578,0.51289654
Croydon,6914,0.5185404
Croydon,7330,0.5116622
Croydon,7708,0.61756194
Croydon,7709,0.6074409
Croydon,7710,0.4888642
Croydon,7711,0.4747722
Croydon,7712,0.43353888
Croydon,7715,0.410257
Croydon,7717,0.4317872
Croydon,7738,0.53334546
Croydon,7739,0.5243814
Croydon,7740,0.5884421
Croydon,7741,0.6315186
Croydon,7742,0.6263969
Croydon,7743,0.5823924
Croydon,806,0.5743929
Croydon,807,0.6022632
Croydon,809,0.48769978
Croydon,815,0.5101859
Croydon,816,0.53135306
Croydon,8405,0.5232658
Croydon,8406,0.48737618
Croydon,8557,0.4994769
Croydon,8763,0.48125574
Croydon,8764,0.48546275
Croydon,8769,0.45068234
Croydon,8770,0.4502586
Croydon,8771,0.48693746
Croydon,8772,0.49927577
Croydon,8777,0.61814624
Croydon,8778,0.5950218
Croydon,8781,0.61958504
Croydon,8782,0.61499304
Croydon,8785,0.5461975
Croydon,9399,0.4731233
Croydon,9400,0.4947364
Croydon,9659,0.39000162
Croydon,9660,0.36314145
Croydon,9661,0.36325094
Croydon,9791,0.52355665
Croydon,9807,0.44463292
Croydon,9808,0.44627157
Croydon,9811,0.4582163
Croydon,9812,0.45820475
Croydon,BP1031,0.51008505
Croydon,BP1135,0.6587947
Croydon,BP1143,0.4858831
Croydon,BP1144,0.4907669
Croydon,BP1145,0.46408924
Croydon,BP1146,0.45200676
Croydon,BP1147,0.5088117
Croydon,BP1148,0.5208924
Croydon,BP1149,0.49611968
Croydon,BP1150,0.47406775
Croydon,BP1151,0.52730125
Croydon,BP1152,0.5345938
Croydon,BP1153,0.55048674
Croydon,BP1154,0.55038893
Croydon,BP1155,0.54862994
Croydon,BP1156,0.5587793
Croydon,BP1157,0.5302913
Croydon,BP1158,0.47336355
Croydon,BP1159,0.49833602
Croydon,BP1251,0.5387033
Croydon,BP1252,0.54126567
Croydon,BP1269,0.49339047
Croydon,BP1281,0.52950054
Croydon,BP1366,0.53456867
Croydon,BP1367,0.5050674
Croydon,BP1369,0.4242184
Croydon,BP1374,0.42359766
Croydon,BP1375,0.5407539
Croydon,BP1405,0.53862554
Croydon,BP1406,0.5987388
Croydon,BP1407,0.5992826
Croydon,BP1408,0.59356195
Croydon,BP1409,0.5938326
Croydon,BP1410,0.5938951
Croydon,BP1411,0.60266095
Croydon,BP1412,0.61056715
Croydon,BP1413,0.61069655
Croydon,BP1414,0.60278076
Croydon,BP1415,0.6109982
Croydon,BP1416,0.5938179
Croydon,BP1417,0.5936185
Croydon,BP1418,0.582977
Croydon,BP1425,0.55970055
Croydon,BP1426,0.5549277
Croydon,BP1427,0.5808024
Croydon,BP1428,0.58480406
Croydon,BP1429,0.5746389
Croydon,BP1430,0.5735061
Croydon,BP1431,0.4912351
Croydon,BP1432,0.53555214
Croydon,BP1433,0.54670495
Croydon,BP1434,0.53028435
Croydon,BP1435,0.56441534
Croydon,BP1436,0.5783141
Croydon,BP1437,0.5176529
Croydon,BP1438,0.5266049
Croydon,BP1439,0.57511866
Croydon,BP1440,0.5774468
Croydon,BP1441,0.50013226
Croydon,BP1442,0.5815429
Croydon,BP1443,0.5642548
Croydon,BP1444,0.55274177
Croydon,BP1445,0.533019
Croydon,BP1446,0.5285513
Croydon,BP1447,0.5634063
Croydon,BP1448,0.5060451
Croydon,BP1449,0.49395263
Croydon,BP1450,0.50054204
Croydon,BP1465,0.6629423
Croydon,BP1466,0.6643662
Croydon,BP1467,0.6637111
Croydon,BP1468,0.6680525
Croydon,BP1469,0.67213124
Croydon,BP1470,0.6714122
Croydon,BP1471,0.68352664
Croydon,BP1472,0.6792503
Croydon,BP1473,0.6035737
Croydon,BP1474,0.60614437
Croydon,BP1475,0.6156985
Croydon,BP1476,0.6816415
Croydon,BP1477,0.62610257
Croydon,BP1478,0.65377736
Croydon,BP1479,0.65292364
Croydon,BP1480,0.6286945
Croydon,BP1481,0.6041344
Croydon,BP1482,0.6538645
Croydon,BP1484,0.651921
