borough,STOPCODE,alpha
Barnet,33499,0.4829173
Barnet,33500,0.46938708
Barnet,33501,0.47023028
Barnet,33502,0.45921922
Barnet,33503,0.46939334
Barnet,33504,0.51677513
Barnet,33648,0.51756793
Barnet,33744,0.57532185
Barnet,33771,0.49286816
Barnet,33772,0.5004147
Barnet,33773,0.5106332
Barnet,33774,0.5028216
Barnet,34042,0.5134033
Barnet,34043,0.5178818
Barnet,34159,0.45932287
Barnet,34183,0.54860175
Barnet,34201,0.5604349
Barnet,34202,0.52376664
Barnet,34203,0.51835996
Barnet,3435,0.48167914
Barnet,3437,0.3815544
Barnet,3438,0.36832598
Barnet,3439,0.4026224
Barnet,3440,0.38695475
Barnet,3441,0.54191476
Barnet,34430,0.39615464
Barnet,34431,0.42985094
Barnet,34432,0.34724462
Barnet,34433,0.3776003
Barnet,34434,0.4219892
Barnet,34435,0.39302707
Barnet,34436,0.41584918
Barnet,34437,0.39602792
Barnet,34454,0.54254246
Barnet,34606,0.5045347
Barnet,34608,0.5040164
Barnet,34609,0.5184865
Barnet,34610,0.45024413
Barnet,34718,0.5375402
Barnet,34719,0.54865026
Barnet,34720,0.46505335
Barnet,34721,0.4771702
Barnet,34722,0.4532508
Barnet,34723,0.43787125
Barnet,34758,0.42926502
Barnet,34872,0.54263425
Barnet,34914,0.63509744
Barnet,3518,0.45824394
Barnet,35204,0.57716787
Barnet,35205,0.54997665
Barnet,35211,0.6050621
Barnet,35215,0.6296342
Barnet,35216,0.64054054
Barnet,35276,0.4974693
Barnet,35326,0.6155822
Barnet,35327,0.6146223
Barnet,35333,0.66035634
Barnet,35337,0.45787504
Barnet,35528,0.59333324
Barnet,35632,0.48041022
Barnet,35838,0.46907926
Barnet,35839,0.5137938
Barnet,35840,0.5195346
Barnet,35841,0.5404787
Barnet,35842,0.55046844
Barnet,35843,0.5569721
Barnet,35844,0.5579822
Barnet,35845,0.6577075
Barnet,35846,0.60661626
Barnet,35847,0.65790176
Barnet,36793,0.5668405
Barnet,37232,0.621355
Barnet,37233,0.62159705
Barnet,37239,0.6469259
Barnet,37240,0.6476441
Barnet,3776,0.46842366
Barnet,3777,0.48566395
Barnet,3778,0.46190548
Barnet,3807,0.51446015
Barnet,3808,0.5204725
Barnet,3809,0.45403436
Barnet,3810,0.4444499
Barnet,4127,0.45461753
Barnet,4647,0.58056414
Barnet,4651,0.62857515
Barnet,4653,0.50810045
Barnet,4690,0.49630556
Barnet,4692,0.5058418
Barnet,4694,0.55633575
Barnet,4695,0.42449823
Barnet,4705,0.5601643
Barnet,565,0.57257426
Barnet,6045,0.5598216
Barnet,6047,0.55047804
Barnet,6048,0.55434656
Barnet,6051,0.57416695
Barnet,6052,0.5639778
Barnet,6056,0.5344319
Barnet,6061,0.53087
Barnet,6063,0.56258976
Barnet,6071,0.5383711
Barnet,6073,0.6075771
Barnet,6074,0.6445585
Barnet,6077,0.5982545
Barnet,6078,0.55534977
Barnet,6079,0.5201189
Barnet,6080,0.50904804
Barnet,6081,0.5538417
Barnet,6082,0.559221
Barnet,6083,0.5917571
Barnet,6084,0.54494673
Barnet,6085,0.6644586
Barnet,6090,0.4934516
Barnet,6091,0.4986109
Barnet,6092,0.50384206
Barnet,6095,0.50769764
Barnet,6096,0.4705962
Barnet,6097,0.46659857
Barnet,6098,0.48125446
Barnet,6099,0.45133227
Barnet,6100,0.46907747
Barnet,6108,0.49959633
Barnet,6109,0.4972946
Barnet,6112,0.47925237
Barnet,6113,0.5036918
Barnet,6114,0.5019817
Barnet,6117,0.56042844
Barnet,6691,0.5584846
Barnet,70119,0.49492544
Barnet,70120,0.49157187
Barnet,70228,0.4793477
Barnet,7520,0.46408868
Barnet,7521,0.49135426
Barnet,764,0.51404893
Barnet,765,0.55904704
Barnet,766,0.55543625
Barnet,80002,0.43529952
Barnet,80003,0.45014507
Barnet,80005,0.37751758
Barnet,80006,0.38295078
Barnet,80007,0.31220323
Barnet,80008,0.5849331
Barnet,80009,0.62508386
Barnet,80013,0.33570206
Barnet,8285,0.573694
Barnet,8428,0.43702894
Barnet,8506,0.45747483
Barnet,8745,0.5692996
Barnet,9011,0.5485953
Barnet,9421,0.54163605
Barnet,9878,0.59473056
Barnet,9882,0.5160838
Barnet,9883,0.58678555
Barnet,9884,0.4936673
Barnet,9887,0.47042605
Barnet,9888,0.44684863
Barnet,9889,0.46772277
Barnet,9890,0.4635098
Barnet,9892,0.48440796
Barnet,9893,0.49189112
Barnet,9894,0.49722138
Barnet,9897,0.5592325
Barnet,9899,0.5547258
Barnet,9901,0.57167345
Barnet,9903,0.58435625
Barnet,9906,0.42541146
Barnet,9907,0.47003987
Barnet,9908,0.48570684
Barnet,9909,0.4922209
Barnet,9910,0.49866652
Barnet,9912,0.5009875
Barnet,9913,0.50765127
Barnet,9914,0.5501935
Barnet,9915,0.52210027
Barnet,9916,0.53598064
Barnet,9917,0.46996918
Barnet,9918,0.5156758
Barnet,9919,0.53384376
Barnet,9920,0.5352706
Barnet,9921,0.49519685
Barnet,9922,0.46062356
Barnet,9923,0.4313183
Barnet,9926,0.5000329
Barnet,9927,0.4963822
Barnet,9933,0.5685406
Barnet,9934,0.56971735
Barnet,9935,0.57101977
Barnet,9936,0.5300052
Barnet,9937,0.5606296
Barnet,9938,0.578063
Barnet,9939,0.6003421
Barnet,9940,0.58534276
Barnet,9941,0.56833637
Barnet,9944,0.5709323
Barnet,9945,0.5851238
Barnet,9947,0.56974417
Barnet,9949,0.5537284
Barnet,9950,0.55807716
Barnet,9951,0.6178695
Barnet,9952,0.61478156
Barnet,9953,0.608499
Barnet,BP090,0.5661015
Barnet,BP1110,0.48672906
Barnet,BP1203,0.46774647
Barnet,BP1265,0.45502466
Barnet,BP1318,0.42635652
Barnet,BP1540,0.39479893
Barnet,BP1612,0.4286357
Barnet,BP1616,0.6113425
Barnet,BP172,0.5100616
Barnet,BP173,0.440893
Barnet,BP1749,0.4327383
Barnet,BP1800,0.48620152
Barnet,BP1961,0.46049094
Barnet,BP1962,0.38756007
Barnet,BP2072,0.53813756
Barnet,BP2076,0.3431657
Barnet,BP2077,0.4374361
Barnet,BP2078,0.4525965
Barnet,BP2079,0.51957107
Barnet,BP2080,0.5188346
Barnet,BP228,0.5361791
Barnet,BP247,0.4325258
Barnet,BP269,0.5495998
Barnet,BP2776,0.54157054
Barnet,BP283,0.4608867
Barnet,BP2832,0.44964775
Barnet,BP2833,0.44967145
Barnet,BP2834,0.5111038
Barnet,BP2835,0.49128658
Barnet,BP3077,0.58168954
Barnet,BP3120,0.5671463
Barnet,BP3223,0.5721283
Barnet,BP3880,0.44531056
Barnet,BP3968,0.5889665
Barnet,BP3969,0.59019357
Barnet,BP3970,0.53819627
Barnet,BP3971,0.4925715
Barnet,BP3972,0.49487194
Barnet,BP3973,0.48414186
Barnet,BP3974,0.62893015
Barnet,BP3975,0.52954644
Barnet,BP3976,0.5287246
Barnet,BP3977,0.50613534
Barnet,BP3978,0.43218118
Barnet,BP3979,0.47212386
Barnet,BP3980,0.5586125
Barnet,BP3981,0.5846951
Barnet,BP3982,0.548483
Barnet,BP3983,0.6230045
Barnet,BP3984,0.44182566
Barnet,BP3985,0.44520292
Barnet,BP3986,0.5080028
Barnet,BP4087,0.572942
Barnet,BP4088,0.5734428
Barnet,BP4090,0.6328166
Barnet,BP4124,0.5237486
Barnet,BP4125,0.5806431
Barnet,BP4294,0.5854014
Barnet,BP4376,0.57145345
Barnet,BP5114,0.5644414
Barnet,BP5308,0.39980224
Barnet,BP5505,0.40133423
Barnet,BP5506,0.3972704
Barnet,BP5507,0.41416642
Barnet,BP5508,0.43432155
Barnet,BP5509,0.43355563
Barnet,BP5510,0.5326292
Barnet,BP5511,0.49164078
Barnet,BP5557,0.52631456
Barnet,BP5689,0.36349714
Barnet,BP5695,0.3766587
Barnet,BP5760,0.52889794
Barnet,BP5952,0.4666844
Barnet,BP5959,0.5204119
Barnet,BP5960,0.5401027
Barnet,BP5961,0.51774424
Barnet,BP600,0.45250675
Barnet,BP6058,0.49185
Barnet,BP6059,0.49194017
Barnet,BP6060,0.47958937
Barnet,BP6062,0.5193388
Barnet,BP615,0.43778524
Barnet,BP6335,0.52430385
Barnet,BP6336,0.50121236
Barnet,BP6337,0.55964255
Barnet,BP6433,0.47905874
Barnet,BP6578,0.5434997
Barnet,HC100,0.4599584
Barnet,HC101,0.3332556
Barnet,HC102,0.40949634
Barnet,HC103,0.46806738
Barnet,HC104,0.43489817
Barnet,HC105,0.35729152
Barnet,HC203,0.48856482
Barnet,HC204,0.5188235
Barnet,HC229,0.63495666
Barnet,HC231,0.4784048
Barnet,HC232,0.4840889
Barnet,HC233,0.5015531
Barnet,HC304,0.32624507
Barnet,HC305,0.32624963
Barnet,HC306,0.32235268
Barnet,HC307,0.32268128
Barnet,HC308,0.34501088
Barnet,HC309,0.3449892
Barnet,HC310,0.45491436
Barnet,HC311,0.34456468
Barnet,HC312,0.28850698
Barnet,HC313,0.45621502
Barnet,HC314,0.4895268
Barnet,HC315,0.45410672
Barnet,HC316,0.40289906
Barnet,HC317,0.2882997
Barnet,HC318,0.3633485
Barnet,HC319,0.2718155
Barnet,HC326,0.4385705
Barnet,HC328,0.4005897
Barnet,HC330,0.42988828
Barnet,HC332,0.36629143
Barnet,HC333,0.4787497
Barnet,HC335,0.45869204
Barnet,HC340,0.40166864
Barnet,HC342,0.44697496
Barnet,HC343,0.34546137
Barnet,HC344,0.3509503
Barnet,HC345,0.37595564
Barnet,HC347,0.37394097
Barnet,HC348,0.48203737
Barnet,HC349,0.48144433
Barnet,HC35,0.4788826
Barnet,HC350,0.48587653
Barnet,HC351,0.48415533
Barnet,HC352,0.513425
Barnet,HC353,0.47444555
Barnet,HC354,0.43701738
Barnet,HC355,0.41857925
Barnet,HC356,0.50205976
Barnet,HC357,0.51105446
Barnet,HC359,0.35555026
Barnet,HC360,0.36785048
Barnet,HC361,0.35639167
Barnet,HC362,0.35581955
Barnet,HC363,0.3572645
Barnet,HC37,0.4684228
Barnet,HC39,0.47707346
Barnet,HC41,0.47335526
Barnet,HC437,0.48576614
Barnet,HC605,0.5535659
Barnet,HC606,0.54894197
Barnet,HC639,0.57107806
Barnet,HC640,0.5210839
Barnet,HC641,0.5210963
Barnet,HC642,0.49678722
Barnet,HC643,0.4869021
Barnet,HC644,0.46481442
Barnet,HC645,0.48456168
Barnet,HC646,0.47218436
Barnet,HC647,0.47786787
Barnet,HC648,0.4981973
Barnet,HC649,0.4495331
Barnet,HC650,0.35717744
Barnet,HC651,0.49807173
Barnet,HC652,0.49835864
Barnet,HC653,0.5002156
Barnet,HC654,0.38349158
Barnet,HC655,0.38290444
Barnet,HC656,0.37877893
Barnet,HC657,0.37900707
Barnet,HC658,0.36985067
Barnet,HC659,0.36832646
Barnet,HC660,0.383465
Barnet,HC661,0.38457134
Barnet,HC662,0.37421542
Barnet,HC663,0.3509047
Barnet,HC664,0.34291866
Barnet,HC665,0.34339994
Barnet,HC666,0.33425418
Barnet,HC667,0.35976616
Barnet,HC668,0.33286706
Barnet,HC669,0.3702604
Barnet,HC670,0.36725873
Barnet,HC671,0.3916153
Barnet,HC672,0.39197418
Barnet,HC673,0.43629444
Barnet,HC674,0.3915902
Barnet,HC675,0.4565796
Barnet,HC676,0.4101187
Barnet,HC677,0.4616841
Barnet,HC678,0.45485052
Barnet,HC679,0.5243511
Barnet,HC680,0.470432
Barnet,HC681,0.50516397
Barnet,HC682,0.45135802
Barnet,HC683,0.45827827
Barnet,HC684,0.35237136
Barnet,HC685,0.34203672
Barnet,HC686,0.34443465
Barnet,HC687,0.34446442
Barnet,HC688,0.35466525
Barnet,HC689,0.38801435
Barnet,HC690,0.39374375
Barnet,HC691,0.38593554
Barnet,HC692,0.4613611
Barnet,HC693,0.45341495
Barnet,HC694,0.4285052
Barnet,HC695,0.43904832
Barnet,HC696,0.46276012
Barnet,HC697,0.4956252
Barnet,HC698,0.5334927
Barnet,HC699,0.5037934
Barnet,HC700,0.49961632
Barnet,HC701,0.47304407
Barnet,HC702,0.45162678
Barnet,HC796,0.46855387
Barnet,HC797,0.4288244
Barnet,HC798,0.47040436
Barnet,HC799,0.49325278
Barnet,HC800,0.4831788
Barnet,HC801,0.38511306
Barnet,HC802,0.39357167
Barnet,HC803,0.38943058
Barnet,HC804,0.46162373
Barnet,HC805,0.48841774
Barnet,HC806,0.4476089
Barnet,HC807,0.43258604
Barnet,HC829,0.426995
Barnet,HC833,0.5546116
Barnet,HC834,0.5542503
Barnet,HC835,0.5535241
Barnet,HC836,0.5099759
Barnet,HC837,0.5448265
Barnet,HC838,0.583474
Barnet,HC839,0.52818227
Barnet,HC840,0.5420374
Barnet,HC841,0.57139564
Barnet,HC842,0.5509073
Barnet,HC843,0.55465055
Barnet,HC844,0.53397447
Barnet,HC845,0.44395947
Barnet,HC846,0.4882548
Barnet,HC847,0.46963567
Barnet,HC848,0.38934067
Barnet,HC849,0.39344746
Barnet,HC850,0.49925974
Barnet,HC851,0.4663161
Barnet,HC852,0.41784102
Barnet,HC853,0.50438
Barnet,HC88,0.37761033
Barnet,HC99,0.5665597
Barnet,M27,0.4683169
Barnet,M28,0.4590946
Barnet,M29,0.49845982
Barnet,M31,0.53457296
Barnet,M32,0.44718194
Barnet,M33,0.4387282
Barnet,M34,0.4147315
Barnet,M41,0.44209656
Barnet,M42,0.4408677
Barnet,M43,0.44928408
Barnet,M44,0.4298634
Barnet,M5,0.4641237
Barnet,M7,0.5976682
Barnet,OC481,0.38017708
Barnet,OC568,0.56733847
Barnet,OC672,0.35188562
Barnet,R0310,0.4437181
Barnet,R0485,0.4259073
Barnet,R0744,0.6309678
Barnet,R0751,0.47467235
Barnet,R0789,0.58021957
Barnet,R0790,0.57789224
Barnet,R0791,0.58099437
Barnet,R0792,0.58020407
Barnet,R0796,0.5456982
Barnet,R0797,0.55111736
Barnet,R0798,0.5435375
Barnet,R0800,0.5414751
Barnet,R0803,0.5441664
Barnet,17036,0.5639689
Barnet,17037,0.5489755
Barnet,17039,0.53841025
Barnet,26199,0.46689692
Barnet,BP5459,0.5067191
Barnet,BP5460,0.45673794
Barnet,BP5951,0.5339501
Barnet,BP5953,0.5067024
Barnet,BP5954,0.5394783
Barnet,BP5958,0.46148974
Barnet,HC201,0.53413033
Barnet,HC202,0.46087688
Barnet,HC205,0.5308901
Barnet,HC603,0.5519967
Barnet,HC604,0.5491517
Barnet,HC609,0.44165316
Barnet,M36,0.52783287
Bexley,10016,0.50253326
Bexley,10017,0.49861744
Bexley,10359,0.38412043
Bexley,10360,0.39834478
Bexley,10715,0.43616048
Bexley,10716,0.44545135
Bexley,10717,0.4238348
Bexley,10719,0.42994645
Bexley,10720,0.43770218
Bexley,10721,0.44955787
Bexley,10722,0.44979888
Bexley,10723,0.44802785
Bexley,10724,0.44811898
Bexley,10725,0.4387077
Bexley,10726,0.42781144
Bexley,10729,0.45161754
Bexley,11121,0.47787336
Bexley,12069,0.5015601
Bexley,12070,0.47747135
Bexley,12071,0.4727136
Bexley,12072,0.4636585
Bexley,12073,0.4602367
Bexley,12074,0.46434325
Bexley,12075,0.46784475
Bexley,12076,0.4710583
Bexley,12077,0.46343166
Bexley,12078,0.449745
Bexley,12079,0.47627193
Bexley,12080,0.43527564
Bexley,13510,0.493302
Bexley,13904,0.4745334
Bexley,14376,0.36925316
Bexley,14377,0.37237915
Bexley,14378,0.46787184
Bexley,14379,0.46653983
Bexley,14380,0.43571353
Bexley,14381,0.48360297
Bexley,14382,0.44582456
Bexley,14383,0.4320172
Bexley,1444,0.4734831
Bexley,14960,0.47465268
Bexley,15008,0.4890184
Bexley,15182,0.52792436
Bexley,15183,0.4860979
Bexley,16648,0.48560137
Bexley,16649,0.46319363
Bexley,16650,0.49741003
Bexley,16651,0.49967626
Bexley,16652,0.46998385
Bexley,16653,0.49425498
Bexley,16656,0.523991
Bexley,16657,0.52357376
Bexley,16658,0.5134867
Bexley,16659,0.49643597
Bexley,16660,0.43764153
Bexley,16661,0.4387139
Bexley,16662,0.44830894
Bexley,16663,0.43000117
Bexley,16664,0.43448168
Bexley,16675,0.43483743
Bexley,16676,0.46453065
Bexley,16677,0.4382071
Bexley,16678,0.43337762
Bexley,16679,0.42507648
Bexley,16681,0.43459246
Bexley,16682,0.45976716
Bexley,16683,0.4420931
Bexley,16684,0.4383392
Bexley,16685,0.4314407
Bexley,16686,0.43967202
Bexley,16687,0.46415392
Bexley,16688,0.45865804
Bexley,16689,0.49628752
Bexley,16690,0.49450672
Bexley,16691,0.4376561
Bexley,16692,0.43698454
Bexley,16693,0.43243822
Bexley,16694,0.43260422
Bexley,16695,0.44853777
Bexley,16696,0.4508218
Bexley,16697,0.49720594
Bexley,17585,0.52736354
Bexley,17586,0.5097313
Bexley,17587,0.5359999
Bexley,17588,0.46952578
Bexley,17589,0.45836642
Bexley,17591,0.4496291
Bexley,17592,0.3927184
Bexley,17593,0.35581455
Bexley,17594,0.40025732
Bexley,17596,0.4322995
Bexley,17597,0.41354394
Bexley,17721,0.43179822
Bexley,17722,0.44230747
Bexley,18084,0.4005417
Bexley,18085,0.4508878
Bexley,18918,0.47779438
Bexley,18919,0.49428624
Bexley,18922,0.46422145
Bexley,18923,0.388844
Bexley,18926,0.44966477
Bexley,18927,0.4452518
Bexley,18928,0.47868517
Bexley,18929,0.43272188
Bexley,18930,0.45119235
Bexley,18931,0.4247021
Bexley,18932,0.43357766
Bexley,18933,0.4528834
Bexley,18934,0.43966493
Bexley,18938,0.54000574
Bexley,18939,0.50442326
Bexley,18940,0.5060615
Bexley,18986,0.4949325
Bexley,18987,0.49387324
Bexley,19623,0.4473273
Bexley,19624,0.42038277
Bexley,19625,0.4385946
Bexley,19626,0.37514573
Bexley,19627,0.4134732
Bexley,19628,0.38127276
Bexley,19629,0.4617988
Bexley,19630,0.46110436
Bexley,19631,0.49024916
Bexley,19632,0.48941326
Bexley,19633,0.49631518
Bexley,19663,0.41141498
Bexley,19664,0.43291357
Bexley,19665,0.4715065
Bexley,19666,0.47653815
Bexley,19667,0.43780324
Bexley,19668,0.4441011
Bexley,19669,0.46042106
Bexley,19670,0.43965042
Bexley,20169,0.33752525
Bexley,20171,0.3604061
Bexley,20320,0.45421597
Bexley,20404,0.5025796
Bexley,20437,0.49853963
Bexley,20515,0.45450127
Bexley,20516,0.4848188
Bexley,20598,0.45106116
Bexley,20796,0.543074
Bexley,21597,0.45245314
Bexley,21598,0.4387493
Bexley,21599,0.44371492
Bexley,21600,0.44165483
Bexley,21601,0.43174076
Bexley,21603,0.3921271
Bexley,21625,0.43268442
Bexley,21626,0.42412692
Bexley,21697,0.41316867
Bexley,21790,0.34158117
Bexley,21819,0.3749416
Bexley,21820,0.34690028
Bexley,21822,0.39041328
Bexley,21823,0.39322323
Bexley,21826,0.444389
Bexley,21881,0.42725602
Bexley,21882,0.42694318
Bexley,22342,0.370381
Bexley,22343,0.36475974
Bexley,22450,0.43953434
Bexley,23114,0.40080774
Bexley,23116,0.4154663
Bexley,23117,0.42328542
Bexley,23251,0.43590227
Bexley,23253,0.4301669
Bexley,23254,0.47276372
Bexley,23255,0.4278487
Bexley,23256,0.49255612
Bexley,23257,0.47019765
Bexley,23258,0.48784864
Bexley,23259,0.48727223
Bexley,23260,0.49635923
Bexley,23261,0.49528685
Bexley,23262,0.4505708
Bexley,23263,0.45418137
Bexley,23264,0.4644981
Bexley,23265,0.45041537
Bexley,23266,0.46233153
Bexley,23267,0.4678961
Bexley,23268,0.45769843
Bexley,23269,0.44551978
Bexley,23271,0.43405762
Bexley,23273,0.42691237
Bexley,23354,0.4037524
Bexley,23355,0.4059432
Bexley,23602,0.41120243
Bexley,23603,0.39783403
Bexley,23604,0.41522598
Bexley,23605,0.44997188
Bexley,23606,0.42970923
Bexley,23607,0.46986023
Bexley,23608,0.4534151
Bexley,23609,0.4903865
Bexley,23610,0.48002782
Bexley,23611,0.47701573
Bexley,23663,0.43866554
Bexley,23698,0.40119925
Bexley,23874,0.4032981
Bexley,24008,0.44436085
Bexley,24132,0.42859474
Bexley,24133,0.3488612
Bexley,24134,0.44590655
Bexley,24637,0.41907352
Bexley,25290,0.4846183
Bexley,25480,0.48555946
Bexley,25605,0.50658244
Bexley,25696,0.51039684
Bexley,25697,0.35865688
Bexley,25698,0.32758
Bexley,25699,0.37717074
Bexley,25700,0.37624744
Bexley,25701,0.38378036
Bexley,25702,0.4096416
Bexley,25710,0.39320645
Bexley,25711,0.4317748
Bexley,25712,0.47115597
Bexley,25713,0.4652088
Bexley,25714,0.48283714
Bexley,25715,0.48212686
Bexley,25716,0.44490474
Bexley,25717,0.43038446
Bexley,25718,0.43942678
Bexley,25719,0.44063646
Bexley,25773,0.42872855
Bexley,25775,0.4371566
Bexley,25776,0.441971
Bexley,25777,0.444928
Bexley,25778,0.515118
Bexley,25779,0.51706046
Bexley,25780,0.45208704
Bexley,25781,0.4592375
Bexley,25782,0.4615599
Bexley,25783,0.4689736
Bexley,25784,0.43607232
Bexley,25785,0.43516994
Bexley,25786,0.40383255
Bexley,25819,0.522931
Bexley,25848,0.52975446
Bexley,25998,0.52099025
Bexley,26152,0.4034149
Bexley,26153,0.4051935
Bexley,26218,0.4907112
Bexley,26383,0.45613682
Bexley,26561,0.40993163
Bexley,26562,0.41008806
Bexley,26563,0.4085156
Bexley,26564,0.43424678
Bexley,26566,0.41216314
Bexley,26567,0.40832505
Bexley,26579,0.4562306
Bexley,26580,0.45468032
Bexley,26581,0.47016454
Bexley,26582,0.46274036
Bexley,26583,0.42174685
Bexley,26584,0.45496127
Bexley,27306,0.4912632
Bexley,27308,0.40664268
Bexley,27589,0.441392
Bexley,27833,0.37178093
Bexley,27834,0.36895669
Bexley,28017,0.40181583
Bexley,28018,0.39965925
Bexley,28177,0.46925086
Bexley,2867,0.39921382
Bexley,29286,0.44638795
Bexley,29307,0.5400917
Bexley,29308,0.53399205
Bexley,29461,0.48480308
Bexley,29462,0.41821593
Bexley,29468,0.45183405
Bexley,29469,0.4691443
Bexley,29545,0.50239533
Bexley,30598,0.31206948
Bexley,31051,0.347603
Bexley,31473,0.446295
Bexley,31531,0.42560232
Bexley,33040,0.53594816
Bexley,33041,0.51598376
Bexley,33234,0.4143941
Bexley,33235,0.4025602
Bexley,33236,0.40692586
Bexley,33237,0.43378428
Bexley,33238,0.42255893
Bexley,33239,0.3739852
Bexley,33240,0.37413707
Bexley,33241,0.3877156
Bexley,33242,0.3869665
Bexley,33244,0.4166888
Bexley,33247,0.41196874
Bexley,33248,0.41423753
Bexley,33556,0.483375
Bexley,33748,0.41638094
Bexley,33749,0.41338888
Bexley,3375,0.38786462
Bexley,33750,0.42540607
Bexley,33751,0.40674433
Bexley,33752,0.41410738
Bexley,33753,0.397723
Bexley,33754,0.3962164
Bexley,33755,0.39638838
Bexley,33756,0.39552978
Bexley,33757,0.40809909
Bexley,33758,0.4079055
Bexley,3377,0.4362952
Bexley,33974,0.39582685
Bexley,34277,0.489439
Bexley,34278,0.4887662
Bexley,34318,0.48948362
Bexley,34392,0.47232717
Bexley,34611,0.44743314
Bexley,34612,0.48228595
Bexley,34613,0.46511754
Bexley,34812,0.49971026
Bexley,34815,0.4795822
Bexley,34816,0.4761409
Bexley,34817,0.46851802
Bexley,34818,0.43822107
Bexley,34819,0.47839212
Bexley,34825,0.54624546
Bexley,34926,0.43721613
Bexley,34955,0.3955851
Bexley,35147,0.45312965
Bexley,35309,0.51263833
Bexley,35387,0.43403
Bexley,35388,0.41509193
Bexley,35389,0.4145762
Bexley,35390,0.43868077
Bexley,35391,0.48484758
Bexley,35392,0.46537957
Bexley,35393,0.45934656
Bexley,35395,0.46146202
Bexley,35396,0.46168384
Bexley,35424,0.43328768
Bexley,35518,0.35645634
Bexley,35529,0.4353854
Bexley,35541,0.42678863
Bexley,35579,0.3587268
Bexley,35580,0.34492746
Bexley,35581,0.34189838
Bexley,35582,0.3390103
Bexley,35584,0.36071366
Bexley,35585,0.42338482
Bexley,35586,0.35495886
Bexley,35713,0.46727872
Bexley,35773,0.47182813
Bexley,35928,0.4450944
Bexley,35929,0.47967017
Bexley,36002,0.5004091
Bexley,36530,0.47170228
Bexley,36531,0.44824767
Bexley,36642,0.45901665
Bexley,36675,0.49592072
Bexley,36676,0.4917492
Bexley,36677,0.4655221
Bexley,36678,0.4447026
Bexley,36780,0.51141655
Bexley,37070,0.48356918
Bexley,37071,0.48663318
Bexley,37076,0.48702738
Bexley,37078,0.48816028
Bexley,37123,0.51697814
Bexley,37181,0.46613178
Bexley,3725,0.5146664
Bexley,37322,0.5550255
Bexley,37379,0.49291205
Bexley,3901,0.32076544
Bexley,3902,0.31005254
Bexley,3905,0.53938186
Bexley,3906,0.55280185
Bexley,3929,0.49973193
Bexley,3930,0.5078832
Bexley,3936,0.4307484
Bexley,3937,0.433242
Bexley,3952,0.3927125
Bexley,3953,0.42314503
Bexley,3954,0.41260126
Bexley,3955,0.4124837
Bexley,3961,0.3992886
Bexley,3962,0.39902818
Bexley,3963,0.5168452
Bexley,3964,0.42132306
Bexley,3965,0.4073133
Bexley,40020,0.4279492
Bexley,40022,0.4457866
Bexley,40023,0.45237842
Bexley,40024,0.44958174
Bexley,40027,0.46329272
Bexley,40028,0.50310487
Bexley,40029,0.45242122
Bexley,40030,0.4655248
Bexley,40031,0.44943538
Bexley,40032,0.44899195
Bexley,40047,0.29769295
Bexley,40050,0.4088136
Bexley,40062,0.42899027
Bexley,40064,0.4506873
Bexley,40065,0.45037547
Bexley,41001,0.40630412
Bexley,44002,0.49825186
Bexley,44003,0.47765628
Bexley,44004,0.43404046
Bexley,44005,0.46192327
Bexley,44016,0.48067966
Bexley,44017,0.47907296
Bexley,4928,0.4369652
Bexley,5176,0.4858494
Bexley,5885,0.45508376
Bexley,5886,0.45580202
Bexley,6001,0.44410476
Bexley,6002,0.32470933
Bexley,6229,0.46106973
Bexley,6230,0.36233094
Bexley,6231,0.42176452
Bexley,6232,0.39538002
Bexley,6233,0.41783103
Bexley,6234,0.4218744
Bexley,6235,0.41975185
Bexley,6236,0.4179812
Bexley,6238,0.5140886
Bexley,6239,0.39884353
Bexley,6240,0.39922783
Bexley,6241,0.39729562
Bexley,6242,0.3966921
Bexley,6243,0.3806156
Bexley,6244,0.3981226
Bexley,6247,0.39149415
Bexley,6248,0.4486663
Bexley,6249,0.44485295
Bexley,6251,0.41457966
Bexley,6252,0.42717144
Bexley,6254,0.43753937
Bexley,6255,0.4369765
Bexley,6257,0.38658157
Bexley,6260,0.3914392
Bexley,6261,0.39153013
Bexley,6264,0.41566712
Bexley,6265,0.40492275
Bexley,6266,0.3975931
Bexley,6268,0.4397631
Bexley,6271,0.46321318
Bexley,6272,0.45373735
Bexley,6273,0.4423767
Bexley,6274,0.47308964
Bexley,6275,0.47397277
Bexley,6276,0.49146432
Bexley,6277,0.504032
Bexley,6279,0.5036444
Bexley,6286,0.50880045
Bexley,6287,0.5042752
Bexley,6290,0.5068911
Bexley,6294,0.5202624
Bexley,6295,0.5164601
Bexley,6301,0.52393454
Bexley,6302,0.5221818
Bexley,6303,0.5117022
Bexley,6307,0.44884694
Bexley,6308,0.44879833
Bexley,6309,0.46311143
Bexley,6310,0.47865647
Bexley,6313,0.38051274
Bexley,6314,0.44866133
Bexley,6315,0.5298643
Bexley,6316,0.39271495
Bexley,6317,0.42436525
Bexley,6318,0.36383888
Bexley,6319,0.44665942
Bexley,6320,0.43400472
Bexley,6323,0.48795283
Bexley,6324,0.50290084
Bexley,6326,0.4717137
Bexley,6327,0.4700951
Bexley,6328,0.47791943
Bexley,6329,0.46843216
Bexley,6330,0.47650102
Bexley,6348,0.49407086
Bexley,6349,0.4682992
Bexley,6600,0.401069
Bexley,6603,0.42750755
